1345130,K Phloem - 1 L,Agri Technovation
1345096,K Phloem - 1000 L,Agri Technovation
222118,K Phloem - 20 L,Agri Technovation
1345095,K Phloem - 25 L,Agri Technovation
134513,K Phloem - 5 L,Agri Technovation
110197,K2SO4 - Gran - 1.2 Ton,Constantia Kunsmis Wellington
010996,K2SO4 - Gran - 50 Kg,Constantia Kunsmis Wellington
144098,K2SO4 - Gran - 50 Kg,Fertiva (Pty) Ltd
144309,K2SO4 - Gran - 50 Kg,Agrimark Operations Limited (Plantvoeding)
1101970,K2SO4 - Gran - 50 Kg,Constantia Kunsmis Wellington
144066,K2SO4 - Gran - 50 Kg,Growcorp (Pty) Ltd
S4540-U001,K2SO4 - Gran - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
0109960,K2SO4 - Gran - 50 Kg,Constantia Kunsmis Wellington
Y10003,K2SO4 - Gran - 50 Kg,Yara Africa Fertiliser (Pty) Ltd
2223398,K2SO4 - Gran - 50 Kg,Agrimark Operations Limited (Plantvoeding)
110193,K2SO4 - Gran - 50 Kg (POR),Introlab Chemicals (Pty) Ltd
144111,K2SO4 - Gran - 50 Kg (POR),Kynoch Fertilizer
101913,K2SO4 - Gran - 500 Kg (POR),Kynoch Fertilizer
144097,K2SO4 - Gran (Kaapstad) - 50 Kg,Petrow Agri Wc (Edms) Bpk
S4540-M001,K2SO4 - Gran (Malmesbury) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
101921,K2SO4 - Grof - 25 Kg,Shiman (Pty) Ltd
TKS047,K2SO4 - Grof - 25 Kg (POR),Trifert
TKS907,K2SO4 - Grof (Durban) - 1000 Kg,Trifert
TKS906,K2SO4 - Grof (Durban) - 50 Kg,Trifert
NP4540-1MO,K2SO4 - Grof (Moorreesburg) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKS007,K2SO4 - Grof (Moos) - 1000 Kg,Trifert
TKS006,K2SO4 - Grof (Moos) - 50 Kg,Trifert
TZKS07,K2SO4 - Grof (Shoeman Moos) - 50 Kg (POR),Trifert
NP4540-1U,K2SO4 - Grof (Upington) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKS997,K2SO4 - Grof (Wellington) - 25 Kg (POR),Trifert
TKS956,K2SO4 - Grof (Wellington) - 50 Kg (POR),Trifert
NP4540-1WO,K2SO4 - Grof (Wolseley) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
144300,K2SO4 - SOP Gran - 25 Kg,Aquasol Nutri (Pty) Ltd
0109961,K2SO4 - SOP Gran - 50 Kg (POR),Constantia Kunsmis Wellington
144113,K2SO4 - SOP Standard - 50 Kg (POR),Introlab Chemicals (Pty) Ltd
144094,K2SO4 - SOP WS - 25 KG,Aquasol Nutri (Pty) Ltd
110192,K2SO4 - SOP WS - 25 KG,Kynoch Fertilizer
144107,K2SO4 - SOP WS - 25 KG,Introlab Chemicals (Pty) Ltd
Y10031,K2SO4 - SOP WS - 25 Kg,Yara Africa Fertiliser (Pty) Ltd
2223455,K2SO4 - SOP WS - 25 KG (Slegs Rawsonville & Grabouw),Wes Kaap Kunsmis (Pty) Ltd t/a Greenspan SA
TKS939,K2SO4 - Standard (Durban) - 1000 Kg,Trifert
144112,K2SO4 - WS  - 25 Kg,Agrimark Operations Limited (Plantvoeding)
110212,K2SO4 - WS - 25 KG,Constantia Kunsmis Wellington
144067,K2SO4 - WS - 25 KG,Growcorp (Pty) Ltd
2223416,K2SO4 - WS - 50 KG,Kynoch Fertilizer
144100,K2SO4 - WS - 50 KG,Fertiva (Pty) Ltd
144073,K2SO4 - WS - 50 KG,Growcorp (Pty) Ltd
144088,K2SO4 - WS (K-Sol) - 25 Kg,Petrow Agri Wc (Edms) Bpk
110195,K2SO4 - WS (K-Sol) (Kaapstad) - 25 Kg (POR),Petrow Agri Wc (Edms) Bpk
S4541-M002,K2SO4 - WS (Malmesbury) - 25 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TZKS03,K2SO4 - WS (Shoeman Moos) - 25 Kg,Trifert
144115,K2SO4 - WS Ultrasol - 25 Kg,Agrimark Operations Limited (Plantvoeding)
TKS937,K2SO4 (Durban) - 50 Kg,Trifert
176502,K2SO4 (Haifa Sop) - 25 Kg,Haifa Chemicals (R.S.A.) (Pty) Ltd
144790,K-30-20-Bio Pulsfogger - 1 Unit,Coopers Environmental Science (Pty) Ltd
9109939,Kaap Agri Stainless Steel Palette - 1 Unit,Agrimark Operations Limited
910267,Kalahari Early Pearl Mielie - 1 Kg,Hygrotech
022146,Kalgan 722 SL - 1 L,Villa Crop Protection
TKS006KWB,Kaliumsulfaat Granular (Kwb) (Moos) - 50Kg (POR),Trifert (Spesiale Betaalterme)
003605,Kalk - Dolomiet - 1 Ton,Sa Kalk &  Gips
XTR034,Kalk - Dolomiet - 1 Ton Bulk (POR),Trifert
XTR013,Kalk - Dolomiet - 50 Kg (POR),Trifert
XTR052,Kalk - Dolomiet - Korrel - 50 Kg (POR),Trifert
0504093,Kalk - Dolomiet - Titan (Moorreesburg) - 1 Ton,Sa Kalk &  Gips
Y10020,Kalk - Dolomiet - Titan (Moorreesburg) - 1 Ton,Yara Africa Fertiliser (Pty) Ltd
003618,Kalk - Dolomiet (Calmasil) - 50 Kg,Kalkor
NP - M0765,Kalk - Dolomiet (Ex Langvlei Robertson) - Bulk (POR),Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
003607,Kalk - Dolomiet (Olifantsfontein) - 50 Kg,Sa Kalk &  Gips
003617,Kalk - Dolomiet (Olifantsfontein) - 50 Kg,Shiman (Pty) Ltd
TZR012,Kalk - Dolomiet (Slegs Schoeman Bdr) - 1 Ton Bulk (POR),Trifert
003604,Kalk - Kalsiet  - Ulco Gebluste - 1 Ton,Sa Kalk &  Gips
XTR021,Kalk - Kalsiet - 1 Ton Bulk (POR),Trifert
003611,Kalk - Kalsiet - 50 Kg,Sa Kalk &  Gips
XTR012,Kalk - Kalsiet - 50 Kg (POR),Trifert
0504090,Kalk - Kalsiet - Titan (Moorreesburg) - 1 Ton,Sa Kalk &  Gips
NP - B0516,Kalk - Kalsiet (Bredasdorp) - 1 Ton Bulk (POR),Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP - M0516,Kalk - Kalsiet (Malmesbury) - Bulk,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
003616,Kalk - Kalsiet (Marble Hall) - 1 Ton,Sa Kalk &  Gips
003606,Kalk - Kalsiet (Ngodwana) - 1 Ton,Kalkor
003609,Kalk - Kalsiet (Olifantsfontein) - 1 Ton (POR),Sa Kalk &  Gips
003602,Kalk - Kalsiet (Shiman)  - 50 Kg,Shiman (Pty) Ltd
TZR011,Kalk - Kalsiet (Slegs Schoeman Bdr) -  1 Ton Bulk (POR),Trifert
TZR004,Kalk - Kalsiet (Slegs Schoeman Bdr) - 50 Kg (POR),Trifert
NP-G0516,Kalsietiese Kalk - George - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
2223394,Kamab 26 - 20 L,Agri Technovation
222333,Kamab 26 - 5 L,Agri Technovation
AG31411,Kamikazi (Harvester Termites) - 1 Kg,Agro-Serve (Efekto)
020704,KAN(28)  - 50 Kg,Agrimark Operations Limited (Plantvoeding)
020700,KAN(28)  - 50 Kg (POR),Twk Secunda
002327,KAN(28) - 50 Kg,Constantia Kunsmis Wellington
010200,KAN(28) - 50 Kg,Agrodata
0207001,KAN(28) - 50 Kg,Constantia Kunsmis Wellington
020709,KAN(28) - 50 Kg,Shiman (Pty) Ltd
0207010,KAN(28) - 50 Kg,Growcorp (Pty) Ltd
Y10002,KAN(28) - 50 Kg,Yara Africa Fertiliser (Pty) Ltd
020706,KAN(28) - 50 Kg,Petrow Agri Wc (Edms) Bpk
020705,KAN(28) - 50 Kg (POR),Kynoch Fertilizer
020699,KAN(28) - 500 Kg (POR),Kynoch Fertilizer
TKS909,KAN(28) (Durban) - 1000 Kg,Trifert
TKS908,KAN(28) (Durban) - 50 Kg (POR),Trifert
020703,KAN(28) (Kaapstad) - 50 Kg,Petrow Agri Wc (Edms) Bpk
TKS008KWB,KAN(28) (Kwb) - 50 Kg,Trifert (Spesiale Betaalterme)
TKS258,KAN(28) (Letsitele) - 50 Kg (POR),Trifert
NP4440-1MO,KAN(28) (Moorreesburg) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKS009,KAN(28) (Moos) - 1000 Kg,Trifert
TKS008,KAN(28) (Moos) - 50 Kg (POR),Trifert
TKS046,KAN(28) (Moos) - 500 Kg (POR),Trifert
TZKS01,KAN(28) (Shoeman Moos) - 50 Kg (POR),Trifert
NP4440-3SW,KAN(28) (Swellendam) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4440-2WO,KAN(28) (Wolseley) - 50 Kg In Slings,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4440-1WO,KAN(28) (Wolseley) - 50 Kg Loose,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4440-3WO,KAN(28) (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
020711,Kangar 931 - 1 L,Avima
020713,Kanguard 940 - 20 L,Avima
910129,Kannar Fire Sauce - 5 L,Avima
910162,Kannar Kangroshield 100 - 1L,Avima
9109958,Kaolin - 20 Kg,Diverse Krediteure
003610,Kaput Gel - 1 Kg,Terra Care Vegetation Cons.
020781,Karate Zeon 10 CS - 1 L,Syngenta
020783,Karate Zeon 10 CS - 5 L,Syngenta
B020783,Karate Zeon 10 CS - 5 L,Syngenta
020662,Karathane Star 350 EC - 5 L,Corteva Crop Solutions SA (Pty)Ltd
020663,Karba 850 WP - 2 Kg,Villa Crop Protection
020665,Karba 850 WP - 25 Kg,Villa Crop Protection
AG20875,Karbadust - 0.2 Kg,Agro-Serve (Efekto)
AG20873,Karbadust - 0.5 Kg,Agro-Serve (Efekto)
AG16158,Karbaspray - 0.05 Kg,Agro-Serve (Efekto)
2223418,KCL - Fine (Slegs Rawsonville & Grabouw) - 50 Kg (POR),Wes Kaap Kunsmis (Pty) Ltd t/a Greenspan SA
101895,KCL - Gran - 50 Kg,Constantia Kunsmis Wellington
2223412,KCL - Gran - 50 Kg (POR),Wes Kaap Kunsmis (Pty) Ltd t/a Greenspan SA
144064,KCL - Gran - 50 Kg (POR),Growcorp (Pty) Ltd
101774,KCL - Gran - 50 Kg (POR),Fertiva (Pty) Ltd
101886,KCL - Gran - 50 Kg (POR),Kynoch Fertilizer
Y10011,KCL - Gran - 50 Kg (POR),Yara Africa Fertiliser (Pty) Ltd
101870,KCL - Gran - 50 Kg (POR),Aquasol Nutri (Pty) Ltd
V23309,KCL - Gran - 50 Kg (POR),Introlab Chemicals (Pty) Ltd
Y10012,KCL - Gran - 500 Kg (POR),Yara Africa Fertiliser (Pty) Ltd
101914,KCL - Gran - 500 Kg (POR),Kynoch Fertilizer
TKS911,KCL - Gran (Durban) - 1 Ton,Trifert
TKS910,KCL - Gran (Durban) - 50 Kg,Trifert
144084,KCL - Gran (Kaapstad) - 50 Kg (POR),Petrow Agri Wc (Edms) Bpk
NP4450-2MA,KCL - Gran (Malmesbury) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-3MA,KCL - Gran (Malmesbury) - 50 Kg-,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-1MA,KCL - Gran (Malmesbury) - 50Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-3MO,KCL - Gran (Moorreesburg) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-2MO,KCL - Gran (Moorreesburg) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-1MO,KCL - Gran (Moorreesburg) - 50Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKS011,KCL - Gran (Moos) - 1000 Kg,Trifert
TKS010,KCL - Gran (Moos) - 50 Kg,Trifert
TKS043,KCL - Gran (Moos) - 500 Kg,Trifert
NP4450-2RI,KCl - Gran (Rietpoel) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-1RI,KCL - Gran (Rietpoel) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-3RI,KCl - Gran (Rietpoel) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
101892,KCL - Gran (Slegs Montagu) - 50 Kg,Agrimark Operations Limited (Plantvoeding)
NP4450-3SW,KCL - Gran (Swellendam) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-1SW,KCl - Gran (Swellendam) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-2SW,KCL - Gran (Swellendam) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
TKS960,KCL - Gran (Wellington) - 50 Kg,Trifert
NP4450-1WO,KCL - Gran (Wolseley) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-2WO,KCl - Gran (Wolseley) - 50 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
NP4450-3WO,KCL - Gran (Wolseley) - 500 Kg,Consolidated Limteworks (Pty) Ltd t/a Nitrophoska
144083,KCL - Jap Fine - Ultrasoluble - 25 Kg,Shiman (Pty) Ltd
V23304,KCL - Jap Fine (Kaapstad) - 25 Kg (POR),Petrow Agri Wc (Edms) Bpk
V23305,KCL - Jap Fine (Kaapstad) - 50 Kg (POR),Petrow Agri Wc (Edms) Bpk
00161,KCL - Jap Fines - 50 Kg,Growcorp (Pty) Ltd
144114,KCL - Std Jap Fine - 25 Kg (POR),Kynoch Fertilizer
144108,KCL - Std Jap Fine - 50 Kg (POR),Kynoch Fertilizer
144065,KCL - WS - 25 Kg,Growcorp (Pty) Ltd
144079,KCL - WS - 25 Kg,Agrimark Operations Limited (Plantvoeding)
140719,KCL - WS - 25 Kg (POR),Introlab Chemicals (Pty) Ltd
144081,KCL - WS - 25 Kg (POR),Introlab Chemicals (Pty) Ltd
1440820,KCL - WS - 25 Kg (POR),Aquasol Nutri (Pty) Ltd
1440650,KCL - WS - 50 Kg,Growcorp (Pty) Ltd
144068,KCL - WS - 50 Kg (POR),Introlab Chemicals (Pty) Ltd
144082,KCL - WS - 50 Kg (POR),Aquasol Nutri (Pty) Ltd
144077,KCL - WS (Kaapstad) - 25 Kg,Petrow Agri Wc (Edms) Bpk
144103,KCL - WS (Kaapstad) - 25 Kg (POR),Introlab Chemicals (Pty) Ltd
144119,KCL - WS (Kaapstad) - 25 Kg (POR),Constantia Kunsmis Wellington
144069,KCL - WS (Kaapstad) - 50 Kg (POR),Petrow Agri Wc (Edms) Bpk
223420,Kelpura - 1000 L,Agri Technovation
223197,Kelpura- Custom Blend  - 1 L,Agri Technovation
Z222082,Kelpura- Custom Blend - 20 L,Agri Technovation
223201,Kelpura- Custom Blend - 20 L,Agri Technovation
223198,Kelpura- Custom Blend - 5 L,Agri Technovation
911001,Kelpx-5 - 20 L,Villa Crop Protection
021457,Kemseel  - 5 Kg,Chempac (Pty) Ltd.
020661,Kerb Flo 400 SC - 20 L,Corteva Crop Solutions SA (Pty)Ltd
211691,Kernel-To-Fill - 25 Kg,Agri Technovation
9109601,Keyboost (Slegs Verspreider Kontrak Depots) - 20 L,Stoller South Africa
090106,Kickback 5 GR - 20 Kg,Bitrad
090107,Kickback 700 WP - 5 Kg,Bitrad
090103,Kick-Starter  - 5 L,Hygrotech
090104,Kick-Starter - 1 L,Hygrotech
090105,Kick-Starter - 20 L,Hygrotech
SBB0017,Kikuyu: Whittet (Coated) - 25Kg,Barenbrug
092451,Klartan 240 EW - 5 L,Adama (Makhteshim-Agan)
092454,Klawer Cap - 0.25 Kg,Soygro (Edms)Bpk
092455,Klawerpak 25 - 0.7 L,Soygro (Edms)Bpk
910332,Kleen Up 360 SL - 1 L,Enviro Bio-Chem
910963,Kleen Up 360 SL - 20 L,Enviro Bio-Chem
9109912,Kleen Up 360 SL - 5L,Enviro Bio-Chem
097117,Klei - Rog - 25Kg (POR),Agri Technovation saad (Cover Crops and Planters)
SBB0024,Kleingraan: Korog Usgen 19 (A0053) - 25 Kg,Barenbrug
SBB0029,Kleingraan: Williams Hawer (A0060) - 25 Kg,Barenbrug
092452,Klorpirifos 480 EC - 20 L,Avima
092453,Klorpirifos 480 EC - 5 L,Avima
TVP002,KM Mix Premium K2SO4 - 1 Ton (POR),Trifert
TVS002,KM Mix Standaard K2SO4 - 1 Ton (POR),Trifert
TVS001,KM Mix Standaard KCL - 1 Ton (POR),Trifert
TVS003,KM Mix Standaard KCL + S - 1 Ton (POR),Trifert
TVS004,KM Mix Standaard KCL + UAN - 1 Ton (POR),Trifert
118227,KNO3 - Crystal (Kaapstad) - 25 Kg,Petrow Agri Wc (Edms) Bpk
XTR039,KNO3 - Fieldgrade - 50 Kg (POR),Trifert
144311,KNO3 - Gran (Kaapstad) - 25 Kg,Petrow Agri Wc (Edms) Bpk
XTV018,KNO3 - Liquid - 1 Ton (POR),Trifert
Y10034,KNO3 - Prill - 25 Kg,Yara Africa Fertiliser (Pty) Ltd
92176,KNO3 - Prill - 25 Kg,Growcorp (Pty) Ltd
111754,KNO3 - Prill - 25 Kg (POR),Kynoch Fertilizer
1443100,KNO3 - Prill - 25 Kg (POR),Aquasol Nutri (Pty) Ltd
144310,KNO3 - Prill - 25 Kg (POR),Introlab Chemicals (Pty) Ltd
144305,KNO3 - Prill (Multi K - Prills ) - 25 Kg,Haifa Chemicals (R.S.A.) (Pty) Ltd
1970151,KNO3 - WS  - 25 Kg,Constantia Kunsmis Wellington
Y10025,KNO3 - WS  - 25 Kg,Yara Africa Fertiliser (Pty) Ltd
197015,KNO3 - WS  - 25 Kg,Kynoch Fertilizer
144307,KNO3 - WS  - 25 Kg,Introlab Chemicals (Pty) Ltd
144120,KNO3 - WS  - 25 Kg,Growcorp (Pty) Ltd
118226,KNO3 - WS (Multi K) - 25 Kg,Haifa Chemicals (R.S.A.) (Pty) Ltd
1101940,KNO3 - WS (Omni K)  - 25 Kg (POR),Agrimark Operations Limited (Plantvoeding)
TZKS06,KNO3 - WS (Shoeman Moos) - 25 Kg,Trifert
110194,KNO3 - WS (Slegs Montagu)  - 25 Kg,Agrimark Operations Limited (Plantvoeding)
144302,KNO3 - WS Crystaline - 25 Kg (POR),Aquasol Nutri (Pty) Ltd
9109993,Knowing & Recognising Book,Koppert Biological Systems
022761,K-Obiol EC 25 - 5 L,Coopers Environmental Science (Pty) Ltd
050771,K-Obiol EC 25 - 5 L,Dsv Healthcare
093322,Kocide 2000  - 10 Kg,Villa Crop Protection
222080,Koedoe Mikro - 1000 L,Agri Technovation
093326,Kohinor 350 SC  - 1 L,Adama (Makhteshim-Agan)
093327,Kohinor 350 SC  - 200 L,Adama (Makhteshim-Agan)
093325,Kohinor 350 SC  - 5 L,Adama (Makhteshim-Agan)
093328,Kohinor 350 SC - 20 L,Adama (Makhteshim-Agan)
XTR045,Kompos - 50 Kg (POR),Trifert
TZR010,Kompos (Slegs Schoeman Bdr) - 10 Kg (POR),Trifert
910274,Kopkool Coppernhagen Market - 1 Kg,Hygrotech
093331,Koringpak 50 (Besproeiing) - 0.6 L,Soygro (Edms)Bpk
097150,Korog Ag Beantly - 25Kg (POR),Agri Technovation saad (Cover Crops and Planters)
144104,Korrelboor (9.5%) - 1200 Kg,Aquasol Nutri (Pty) Ltd
144089,Korrelboor (9.5%) - 25 Kg,Aquasol Nutri (Pty) Ltd
167347,K-Othrine 250 Wg  (150) - 0.02 Kg,Dsv Healthcare
910253,Kreso 500 Wdg - 1 Kg,Villa Crop Protection
Y10001,Krista-Mgs (Mag Sulph - Ws) - 25 Kg,Yara Africa Fertiliser (Pty) Ltd
001186,K-Sil - 20 L,Rolfes Agri (Pty) Ltd
1345090,K-To-Perform  - 1 L,Agri Technovation
1345091,K-To-Perform  - 5 L,Agri Technovation
222117,K-To-Perform - 20 L,Agri Technovation
134509,K-To-Perform - 25 L,Agri Technovation
000713,Kudos 100 WDG - 2.5 Kg,AECI Plant Health (Div. of AECI Limited)
000712,Kudos 100 WDG - 2.5 Kg,Villa Crop Protection
910263,Kuik 900 SP - 0.25Kg,Bancella South Africa (Pty) Ltd
SBB0009,Kuilvoergars (A0090) - 25 Kg,Barenbrug
XTK006,Kulubright 40 - 40 Kg (POR),Trifert
1062985,Kulucal (Potch/Vanderbijl) - 1000 Kg,Agri Technovation
106300,Kulucal (Potch/Vanderbijl) - 50 Kg (POR),Agri Technovation
106313,Kuludol (Potch/Vanderbijl) - 1 Ton,Agri Technovation
106324,Kulugyp (Bethlehem) - 1 Ton (POR),Agri Technovation
106323,Kulugyp (Potch/Vanderbijl) - 1 Ton (POR),Agri Technovation
106441,Kulugyp (Waterpoort) - 50 Kg (POR),Agri Technovation
AG33214,Kumulus WG - 0.2 Kg,Agro-Serve (Efekto)
000583,Kumulus WG - 25 Kg,Abelines Schoeman
K033386,Kynobor (20.5%) - 25 Kg,Kynoch Fertilizer
223416,Kynofulvate Yellow - 20 L (POR),Kynoch Fertilizer
2223426,Kynohumate Black - 20 L (POR),Kynoch Fertilizer
223404,Kynokelp - 20 L (POR),Kynoch Fertilizer
093502,Kynoplus + 6% S - WS - 50 Kg,Kynoch Fertilizer
2223428,Kynoplus 1:0:0(40) + 6% S - 50 KG (POR),Kynoch Fertilizer
2223420,Kynoplus 1:0:0(40) + 6% S - 500 KG (POR),Kynoch Fertilizer
093517,Kynoplus Topstar + 6% S  - 50 Kg,Kynoch Fertilizer
093516,Kynopomix  Alpha - 25 Kg,Kynoch Fertilizer
2223404,Kynoponix Alpha - 25 Kg,Kynoch Fertilizer
2223405,Kynoponix Beta - 25 Kg,Kynoch Fertilizer
K033388,Kynopop - 25 Kg,Kynoch Fertilizer
XTR050,Kynopop - 25 Kg (POR),Trifert
180008,L.F.M Pherolure (3 Per Pack) - 1 Unit,Insect Science (Pty) Ltd
184340,Labuconnect Transport,Labuconnect PTY LTD
LAC007,Lacsolve Beef Background - 40 Kg,Envarto
LAC002,Lacsolve Beef Feedlot - 30 Kg,Envarto
LAC001,Lacsolve Game - 40 Kg,Envarto
LAC006,Lacsolve Lick Concentrate - 30 Kg,Envarto
LAC004,Lacsolve Sheep Fattening - 30 Kg,Envarto
LAC005,Lacsolve Sheep Production - 30 Kg,Envarto
LAC003,Lacsolve Stud - 40 Kg,Envarto
777777,Laeveld Scout Afr - 1 Unit,Diverse Krediteure
777778,Laeveld Scout Eng - 1 Unit,Diverse Krediteure
777779,Laeveld Tamatie Scout Afr - 1 Unit,Diverse Krediteure
777710,Laeveld Tomato Scout Eng - 1 Unit,Diverse Krediteure
777776,Laeveld Wingerd Scout Afr - 1 Unit,Diverse Krediteure
910769,Laflexa  - 1 L,Mbfi (Pty) Ltd
910745,Laflexa  - 5 L,Mbfi (Pty) Ltd
093550,Lambda Secure 106 SC - 1 L,Villa Crop Protection
093557,Lamdex 5 EC  - 1 L,Adama (Makhteshim-Agan)
093561,Lamdex 5 EC  - 5 L,Adama (Makhteshim-Agan)
183315,Lance Bit (Ez037) - Each,Ez Spray
183306,Lance Fixer (Ez025) - Each,Ez Spray
183279,Lance Set (Ez016) - 1 Unit,Ez Spray
910138,Lancer - 5L,Ecoguard Biosciences (Pty) Ltd
910197,Lancer 100 SL - 20 L,Ecoguard Biosciences (Pty) Ltd
000363,Larvakill SC - 0.5 L,Coopers Environmental Science (Pty) Ltd
000360,Larvanem 1*250 Million - Unit,Koppert Biological Systems
910106,Last Call Bait Station (Lsbstl) - 1 Unit,Insect Science (Pty) Ltd
110063,Last Call CFM - 1 Unit,Insect Science (Pty) Ltd
910940,Last Call F.C.M - 1 Unit   Discontinued,Insect Science (Pty) Ltd
102060,Last Call F.C.M (0.4% Fcm Pheromone & 6% Permethr - 0.15 Kg,Insect Science (Pty) Ltd
102061,Last Call F.C.M Combo (25) - 1 Unit,Insect Science (Pty) Ltd
023833,Last Call F.C.M Cryptex Combo - 1 UNIT,Insect Science (Pty) Ltd
102058,Last Call F.F (10% Ego Pheromone & 6% Permethrin) - 0.15 Kg,Insect Science (Pty) Ltd
102063,Last Call L.F.M - 0.15 Kg,Insect Science (Pty) Ltd
102062,Last Call M.N.B (0.16% Mnb Pheromone & 6% Permeth - 0.15 Kg,Insect Science (Pty) Ltd
102065,Last Call P.T.M (0.16% Ptm Pheromone & 6% Permeth - 0.15 Kg,Insect Science (Pty) Ltd
9109226,Last Call T.A Unit - 1 Unit,Insect Science (Pty) Ltd
000902,Lateral 100 SL - 10L,Villa Crop Protection
102070,Latex Neutraliser - 25 L,Miracle Chemicals CC
093575,Laudis 630 SC - 0.9 L,Bayer Sa (Pty) Ltd
AG30706,Lawn Fungicide - 0.1 L,Agro-Serve (Efekto)
TKS062,LB Ureum (Addo) - 25 Kg,Trifert
TKS912,LB Ureum (Durban) - 25 Kg,Trifert
TKS921,LB Ureum (Durban) - 50 Kg,Trifert
TKS262,LB Ureum (Letsitele) - 50 Kg,Trifert
TKS012,LB Ureum (Moos) - 25 Kg,Trifert
TKS021,LB Ureum (Moos) - 50 Kg,Trifert
TZKS08,LB Ureum (Schoeman Moos) - 25 Kg,Trifert
TZKS13,LB Ureum (Schoeman Moos) - 50 Kg,Trifert
TKS962,LB Ureum (Wellington) - 25 Kg,Trifert
000014,LCMS- Post Harvest - 1 Unit,Hearshaw And Kinnes Analytical Laboratory (Pty) Ltd
000015,LCMS- Post Harvest Ande Guazatine - 1 Unit,Hearshaw And Kinnes Analytical Laboratory (Pty) Ltd
103000,LCR - 25 Kg (POR),Agri Technovation
096016,Ld2Ha->1000Ha - 1 Unit,Agri Technovation
096059,Ld2Ha10- 101-300Ha - 1Unit,Agri Technovation
096006,Ld2Ha10- 1-50Ha - 1 Unit,Agri Technovation
096058,Ld2Ha10- 301-1000Ha - 1 Unit,Agri Technovation
096004,Ld2Ha10- 51-100Ha - 1 Unit,Agri Technovation
096053,Ld2Ha10-> 1000Ha - 1 Unit,Agri Technovation
096014,Ld2Ha-101-300Ha - 1 Unit,Agri Technovation
096012,Ld2Ha-1-50Ha - 1 Unit,Agri Technovation
096011,Ld2Ha25->1000Ha - 1 Unit,Agri Technovation
096009,Ld2Ha25-101-300Ha - 1 Unit,Agri Technovation
096007,Ld2Ha25-1-50Ha - 1 Unit,Agri Technovation
096010,Ld2Ha25-301-1000Ha - 1 Unit,Agri Technovation
096008,Ld2Ha25-51-100Ha - 1 Unit,Agri Technovation
096015,Ld2Ha-301-1000Ha - 1 Unit,Agri Technovation
096013,Ld2Ha-51-100Ha - 1 Unit,Agri Technovation
066454,Leaf Analysis Only- 8 & More Samples) - 1 Unit,Agri Technovation
066466,Leaf Sample: Chloride Additional - 1 Unit,Agri Technovation
006453,Leaf Sample: Mineral Package (Water Soluable) - 1 Unit,Agri Technovation
066462,Leaf Sample: Molybdenum Additional - 1 Unit,Agri Technovation
066485,Leaf Sample: Nickle Additional - 1 Unit,Agri Technovation
066483,Leaf Sample: Silica (Water Soluable) - 1 Unit,Agri Technovation
910172,Leaflab - 1 Unit,DROPSIGHT TECHNOLOGY
095902,Leap EC - 10 L,Villa Crop Protection
9109990,Lec-Tec - 0.25Kg Sachet,Insectec (Pty) Ltd
102050,Lee Dromme - 20 L,Rolfes Agri (Pty) Ltd
102044,Lee Dromme - 25 L,Agri Technovation
097170,Leeuwendans Farm - 20L,Agri Technovation
910907,Legend - 1 L,Philagro SA (Pty) Ltd
101676,Leguspirflo - 0.1 L,Soygro (Edms)Bpk
